category,scientific_name,conservation_status,common_names,park_name,observations
Nonvascular Plant,Dicranella heteromalla,Least Concern,Dicranella Moss,Great Smoky Mountains,74
Nonvascular Plant,Dicranella heteromalla,Least Concern,Dicranella Moss,Yosemite,145
Nonvascular Plant,Dicranella heteromalla,Least Concern,Dicranella Moss,Yellowstone,229
Nonvascular Plant,Dicranella heteromalla,Least Concern,Dicranella Moss,Bryce,97
Nonvascular Plant,Dichodontium pellucidum,Least Concern,A Moss,Yosemite,146
Nonvascular Plant,Dichodontium pellucidum,Least Concern,A Moss,Bryce,90
Nonvascular Plant,Dichodontium pellucidum,Least Concern,A Moss,Yellowstone,266
Nonvascular Plant,Dichodontium pellucidum,Least Concern,A Moss,Great Smoky Mountains,87
Nonvascular Plant,Campylopus tallulensis,Least Concern,Tallul Campylopus Moss,Yellowstone,258
Nonvascular Plant,Campylopus tallulensis,Least Concern,Tallul Campylopus Moss,Great Smoky Mountains,84
Nonvascular Plant,Campylopus tallulensis,Least Concern,Tallul Campylopus Moss,Bryce,104
Nonvascular Plant,Campylopus tallulensis,Least Concern,Tallul Campylopus Moss,Yosemite,153
Nonvascular Plant,Campylopus pilifer,Least Concern,Campylopus Moss,Bryce,83
Nonvascular Plant,Campylopus pilifer,Least Concern,Campylopus Moss,Yellowstone,240
Nonvascular Plant,Campylopus pilifer,Least Concern,Campylopus Moss,Yosemite,147
Nonvascular Plant,Campylopus pilifer,Least Concern,Campylopus Moss,Great Smoky Mountains,88
Nonvascular Plant,Campylopus atrovirens,Least Concern,Campylopus Moss,Bryce,100
Nonvascular Plant,Campylopus atrovirens,Least Concern,Campylopus Moss,Yosemite,114
Nonvascular Plant,Campylopus atrovirens,Least Concern,Campylopus Moss,Yellowstone,271
Nonvascular Plant,Campylopus atrovirens,Least Concern,Campylopus Moss,Great Smoky Mountains,75
Nonvascular Plant,Brothera leana,Least Concern,Brothera Moss,Bryce,111
Nonvascular Plant,Brothera leana,Least Concern,Brothera Moss,Yellowstone,277
Nonvascular Plant,Brothera leana,Least Concern,Brothera Moss,Great Smoky Mountains,91
Nonvascular Plant,Brothera leana,Least Concern,Brothera Moss,Yosemite,154
Nonvascular Plant,Mnium thomsonii,Least Concern,Thomson's Calcareous Moss,Bryce,113
Nonvascular Plant,Mnium thomsonii,Least Concern,Thomson's Calcareous Moss,Yellowstone,237
Nonvascular Plant,Mnium thomsonii,Least Concern,Thomson's Calcareous Moss,Great Smoky Mountains,94
Nonvascular Plant,Mnium thomsonii,Least Concern,Thomson's Calcareous Moss,Yosemite,139
Nonvascular Plant,Arctoa fulvella,Least Concern,Arctoa Moss,Yellowstone,246
Nonvascular Plant,Arctoa fulvella,Least Concern,Arctoa Moss,Great Smoky Mountains,62
Nonvascular Plant,Arctoa fulvella,Least Concern,Arctoa Moss,Yosemite,142
Nonvascular Plant,Arctoa fulvella,Least Concern,Arctoa Moss,Bryce,131
Nonvascular Plant,Diphyscium foliosum,Least Concern,Diphyscium Moss,Yellowstone,239
Nonvascular Plant,Diphyscium foliosum,Least Concern,Diphyscium Moss,Yosemite,152
Nonvascular Plant,Diphyscium foliosum,Least Concern,Diphyscium Moss,Bryce,95
Nonvascular Plant,Diphyscium foliosum,Least Concern,Diphyscium Moss,Great Smoky Mountains,36
Nonvascular Plant,Diphyscium cumberlandianum,Least Concern,Cumberland Diphyscium Moss,Yellowstone,250
Nonvascular Plant,Diphyscium cumberlandianum,Least Concern,Cumberland Diphyscium Moss,Yosemite,123
Nonvascular Plant,Diphyscium cumberlandianum,Least Concern,Cumberland Diphyscium Moss,Great Smoky Mountains,51
Nonvascular Plant,Diphyscium cumberlandianum,Least Concern,Cumberland Diphyscium Moss,Bryce,93
Nonvascular Plant,Buxbaumia aphylla,Least Concern,Bug-On-A-Stick,Yellowstone,241
Nonvascular Plant,Buxbaumia aphylla,Least Concern,Bug-On-A-Stick,Great Smoky Mountains,83
Nonvascular Plant,Buxbaumia aphylla,Least Concern,Bug-On-A-Stick,Yosemite,142
Nonvascular Plant,Buxbaumia aphylla,Least Concern,Bug-On-A-Stick,Bryce,76
Nonvascular Plant,Rhizomnium punctatum,Least Concern,Rhizomnium Moss,Bryce,80
Nonvascular Plant,Rhizomnium punctatum,Least Concern,Rhizomnium Moss,Yellowstone,261
Nonvascular Plant,Rhizomnium punctatum,Least Concern,Rhizomnium Moss,Great Smoky Mountains,76
Nonvascular Plant,Rhizomnium punctatum,Least Concern,Rhizomnium Moss,Yosemite,164
Nonvascular Plant,Rhizomnium magnifolium,Least Concern,Grandleaf Rhizomnium Moss,Yellowstone,224
Nonvascular Plant,Rhizomnium magnifolium,Least Concern,Grandleaf Rhizomnium Moss,Yosemite,187
Nonvascular Plant,Rhizomnium magnifolium,Least Concern,Grandleaf Rhizomnium Moss,Great Smoky Mountains,37
Nonvascular Plant,Rhizomnium magnifolium,Least Concern,Grandleaf Rhizomnium Moss,Bryce,116
Nonvascular Plant,Rhizomnium appalachianum,Least Concern,Appalachian Rhizomnium Moss,Yosemite,162
Nonvascular Plant,Rhizomnium appalachianum,Least Concern,Appalachian Rhizomnium Moss,Bryce,81
Nonvascular Plant,Rhizomnium appalachianum,Least Concern,Appalachian Rhizomnium Moss,Yellowstone,250
Nonvascular Plant,Rhizomnium appalachianum,Least Concern,Appalachian Rhizomnium Moss,Great Smoky Mountains,54
Nonvascular Plant,Plagiomnium rostratum,Least Concern,Plagiomnium Moss,Yosemite,152
Nonvascular Plant,Plagiomnium rostratum,Least Concern,Plagiomnium Moss,Great Smoky Mountains,87
Nonvascular Plant,Plagiomnium rostratum,Least Concern,Plagiomnium Moss,Yellowstone,239
Nonvascular Plant,Plagiomnium rostratum,Least Concern,Plagiomnium Moss,Bryce,100
Nonvascular Plant,Plagiomnium cuspidatum,Least Concern,Toothed Plagiomnium Moss,Yellowstone,252
Nonvascular Plant,Plagiomnium cuspidatum,Least Concern,Toothed Plagiomnium Moss,Bryce,87
Nonvascular Plant,Plagiomnium cuspidatum,Least Concern,Toothed Plagiomnium Moss,Yosemite,144
Nonvascular Plant,Plagiomnium cuspidatum,Least Concern,Toothed Plagiomnium Moss,Great Smoky Mountains,83
Nonvascular Plant,Trematodon longicollis,Least Concern,Trematodon Moss,Yosemite,146
Nonvascular Plant,Trematodon longicollis,Least Concern,Trematodon Moss,Great Smoky Mountains,96
Nonvascular Plant,Trematodon longicollis,Least Concern,Trematodon Moss,Yellowstone,240
Nonvascular Plant,Trematodon longicollis,Least Concern,Trematodon Moss,Bryce,121
Nonvascular Plant,Bryum gemmiparum,Least Concern,Bryum Moss,Bryce,80
Nonvascular Plant,Bryum gemmiparum,Least Concern,Bryum Moss,Yosemite,172
Nonvascular Plant,Bryum gemmiparum,Least Concern,Bryum Moss,Great Smoky Mountains,44
Nonvascular Plant,Bryum gemmiparum,Least Concern,Bryum Moss,Yellowstone,251
Nonvascular Plant,Schistidium agassizii,Least Concern,Agassiz's Schistidium Moss,Bryce,81
Nonvascular Plant,Schistidium agassizii,Least Concern,Agassiz's Schistidium Moss,Yellowstone,269
Nonvascular Plant,Schistidium agassizii,Least Concern,Agassiz's Schistidium Moss,Yosemite,148
Nonvascular Plant,Schistidium agassizii,Least Concern,Agassiz's Schistidium Moss,Great Smoky Mountains,76
Nonvascular Plant,Schistidium rivulare,Least Concern,Streamside Schistidium Moss,Yellowstone,273
Nonvascular Plant,Schistidium rivulare,Least Concern,Streamside Schistidium Moss,Great Smoky Mountains,83
Nonvascular Plant,Schistidium rivulare,Least Concern,Streamside Schistidium Moss,Bryce,111
Nonvascular Plant,Schistidium rivulare,Least Concern,Streamside Schistidium Moss,Yosemite,178
Nonvascular Plant,Fabronia ciliaris,Least Concern,Fabronia Moss,Great Smoky Mountains,72
Nonvascular Plant,Fabronia ciliaris,Least Concern,Fabronia Moss,Bryce,111
Nonvascular Plant,Fabronia ciliaris,Least Concern,Fabronia Moss,Yellowstone,214
Nonvascular Plant,Fabronia ciliaris,Least Concern,Fabronia Moss,Yosemite,146
Nonvascular Plant,Clasmatodon parvulus,Least Concern,Clasmatodon Moss,Great Smoky Mountains,83
Nonvascular Plant,Clasmatodon parvulus,Least Concern,Clasmatodon Moss,Bryce,87
Nonvascular Plant,Clasmatodon parvulus,Least Concern,Clasmatodon Moss,Yosemite,167
Nonvascular Plant,Clasmatodon parvulus,Least Concern,Clasmatodon Moss,Yellowstone,254
Nonvascular Plant,Anacamptodon splachnoides,Least Concern,Anacamptodon Moss,Yosemite,157
Nonvascular Plant,Anacamptodon splachnoides,Least Concern,Anacamptodon Moss,Bryce,126
Nonvascular Plant,Anacamptodon splachnoides,Least Concern,Anacamptodon Moss,Great Smoky Mountains,93
Nonvascular Plant,Anacamptodon splachnoides,Least Concern,Anacamptodon Moss,Yellowstone,259
Nonvascular Plant,Entodon sullivantii,Least Concern,Sullivant's Entodon Moss,Yellowstone,237
Nonvascular Plant,Entodon sullivantii,Least Concern,Sullivant's Entodon Moss,Yosemite,165
Nonvascular Plant,Entodon sullivantii,Least Concern,Sullivant's Entodon Moss,Bryce,85
Nonvascular Plant,Entodon sullivantii,Least Concern,Sullivant's Entodon Moss,Great Smoky Mountains,64
Nonvascular Plant,Entodon seductrix,Least Concern,Seductive Entodon Moss,Yosemite,165
Nonvascular Plant,Entodon seductrix,Least Concern,Seductive Entodon Moss,Bryce,91
Nonvascular Plant,Entodon seductrix,Least Concern,Seductive Entodon Moss,Great Smoky Mountains,74
Nonvascular Plant,Entodon seductrix,Least Concern,Seductive Entodon Moss,Yellowstone,233
Nonvascular Plant,Entodon macropodus,Least Concern,Entodon Moss,Yellowstone,216
Nonvascular Plant,Entodon macropodus,Least Concern,Entodon Moss,Yosemite,152
Nonvascular Plant,Entodon macropodus,Least Concern,Entodon Moss,Bryce,94
Nonvascular Plant,Entodon macropodus,Least Concern,Entodon Moss,Great Smoky Mountains,40
Nonvascular Plant,Entodon concinnus,Least Concern,Entodon Moss,Yellowstone,289
Nonvascular Plant,Entodon concinnus,Least Concern,Entodon Moss,Bryce,86
Nonvascular Plant,Entodon concinnus,Least Concern,Entodon Moss,Yosemite,132
Nonvascular Plant,Entodon concinnus,Least Concern,Entodon Moss,Great Smoky Mountains,80
Nonvascular Plant,Entodon cladorrhizans,Least Concern,Entodon Moss,Yosemite,135
Nonvascular Plant,Entodon cladorrhizans,Least Concern,Entodon Moss,Yellowstone,273
Nonvascular Plant,Entodon cladorrhizans,Least Concern,Entodon Moss,Bryce,90
Nonvascular Plant,Entodon cladorrhizans,Least Concern,Entodon Moss,Great Smoky Mountains,62
Nonvascular Plant,Entodon brevisetus,Least Concern,Entodon Moss,Yellowstone,235
Nonvascular Plant,Entodon brevisetus,Least Concern,Entodon Moss,Bryce,119
Nonvascular Plant,Entodon brevisetus,Least Concern,Entodon Moss,Yosemite,167
Nonvascular Plant,Entodon brevisetus,Least Concern,Entodon Moss,Great Smoky Mountains,65
Nonvascular Plant,Cryphaea nervosa,Least Concern,Cryphaea Moss,Great Smoky Mountains,71
Nonvascular Plant,Cryphaea nervosa,Least Concern,Cryphaea Moss,Yosemite,169
Nonvascular Plant,Cryphaea nervosa,Least Concern,Cryphaea Moss,Bryce,90
Nonvascular Plant,Cryphaea nervosa,Least Concern,Cryphaea Moss,Yellowstone,243
Nonvascular Plant,Cryphaea glomerata,Least Concern,Cryphaea Moss,Yosemite,168
Nonvascular Plant,Cryphaea glomerata,Least Concern,Cryphaea Moss,Yellowstone,232
Nonvascular Plant,Cryphaea glomerata,Least Concern,Cryphaea Moss,Great Smoky Mountains,73
Nonvascular Plant,Cryphaea glomerata,Least Concern,Cryphaea Moss,Bryce,95
Nonvascular Plant,Climacium kindbergii,Least Concern,Kindberg's Climacium Moss,Yellowstone,287
Nonvascular Plant,Climacium kindbergii,Least Concern,Kindberg's Climacium Moss,Great Smoky Mountains,45
Nonvascular Plant,Climacium kindbergii,Least Concern,Kindberg's Climacium Moss,Bryce,86
Nonvascular Plant,Climacium kindbergii,Least Concern,Kindberg's Climacium Moss,Yosemite,161
Nonvascular Plant,Climacium americanum,Least Concern,American Climacium Moss,Yellowstone,225
Nonvascular Plant,Climacium americanum,Least Concern,American Climacium Moss,Great Smoky Mountains,54
Nonvascular Plant,Climacium americanum,Least Concern,American Climacium Moss,Bryce,99
Nonvascular Plant,Climacium americanum,Least Concern,American Climacium Moss,Yosemite,154
Nonvascular Plant,Steerecleus serrulatus,Least Concern,Steerecleus Moss,Yellowstone,291
Nonvascular Plant,Steerecleus serrulatus,Least Concern,Steerecleus Moss,Yosemite,156
Nonvascular Plant,Steerecleus serrulatus,Least Concern,Steerecleus Moss,Bryce,120
Nonvascular Plant,Steerecleus serrulatus,Least Concern,Steerecleus Moss,Great Smoky Mountains,84
Nonvascular Plant,Platyhypnidium riparoides,Least Concern,Platyhypnidium Moss,Yosemite,159
Nonvascular Plant,Platyhypnidium riparoides,Least Concern,Platyhypnidium Moss,Bryce,88
Nonvascular Plant,Platyhypnidium riparoides,Least Concern,Platyhypnidium Moss,Great Smoky Mountains,66
Nonvascular Plant,Platyhypnidium riparoides,Least Concern,Platyhypnidium Moss,Yellowstone,289
Nonvascular Plant,Isothecium myosuroides,Least Concern,Isothecium Moss,Yellowstone,273
Nonvascular Plant,Isothecium myosuroides,Least Concern,Isothecium Moss,Great Smoky Mountains,59
Nonvascular Plant,Isothecium myosuroides,Least Concern,Isothecium Moss,Yosemite,136
Nonvascular Plant,Isothecium myosuroides,Least Concern,Isothecium Moss,Bryce,107
Nonvascular Plant,Homalotheciella subcapillata,Least Concern,Homalotheciella Moss,Great Smoky Mountains,77
Nonvascular Plant,Homalotheciella subcapillata,Least Concern,Homalotheciella Moss,Yosemite,168
Nonvascular Plant,Homalotheciella subcapillata,Least Concern,Homalotheciella Moss,Bryce,49
Nonvascular Plant,Homalotheciella subcapillata,Least Concern,Homalotheciella Moss,Yellowstone,240
Nonvascular Plant,Fabronia ciliaris var. polycarpa,Least Concern,Fabronia Moss,Yellowstone,264
Nonvascular Plant,Fabronia ciliaris var. polycarpa,Least Concern,Fabronia Moss,Bryce,85
Nonvascular Plant,Fabronia ciliaris var. polycarpa,Least Concern,Fabronia Moss,Great Smoky Mountains,62
Nonvascular Plant,Fabronia ciliaris var. polycarpa,Least Concern,Fabronia Moss,Yosemite,137
Nonvascular Plant,Fontinalis dalecarlica,Least Concern,Fontinalis Moss,Great Smoky Mountains,86
Nonvascular Plant,Fontinalis dalecarlica,Least Concern,Fontinalis Moss,Bryce,72
Nonvascular Plant,Fontinalis dalecarlica,Least Concern,Fontinalis Moss,Yosemite,154
Nonvascular Plant,Fontinalis dalecarlica,Least Concern,Fontinalis Moss,Yellowstone,239
Nonvascular Plant,Fontinalis flaccida,Least Concern,Flaccid Fontinalis Moss,Bryce,88
Nonvascular Plant,Fontinalis flaccida,Least Concern,Flaccid Fontinalis Moss,Great Smoky Mountains,68
Nonvascular Plant,Fontinalis flaccida,Least Concern,Flaccid Fontinalis Moss,Yosemite,150
Nonvascular Plant,Fontinalis flaccida,Least Concern,Flaccid Fontinalis Moss,Yellowstone,263
Nonvascular Plant,Fontinalis novae-angliae,Least Concern,New England Fontinalis Moss,Great Smoky Mountains,94
Nonvascular Plant,Fontinalis novae-angliae,Least Concern,New England Fontinalis Moss,Yellowstone,247
Nonvascular Plant,Fontinalis novae-angliae,Least Concern,New England Fontinalis Moss,Yosemite,123
Nonvascular Plant,Fontinalis novae-angliae,Least Concern,New England Fontinalis Moss,Bryce,79
Nonvascular Plant,Hypnum fertile,Least Concern,Hypnum Moss,Great Smoky Mountains,89
Nonvascular Plant,Hypnum fertile,Least Concern,Hypnum Moss,Yellowstone,254
Nonvascular Plant,Hypnum fertile,Least Concern,Hypnum Moss,Bryce,85
Nonvascular Plant,Hypnum fertile,Least Concern,Hypnum Moss,Yosemite,157
Nonvascular Plant,Hypnum curvifolium,Least Concern,Curveleaf Hypnum Moss,Bryce,75
Nonvascular Plant,Hypnum curvifolium,Least Concern,Curveleaf Hypnum Moss,Yellowstone,255
Nonvascular Plant,Hypnum curvifolium,Least Concern,Curveleaf Hypnum Moss,Yosemite,131
Nonvascular Plant,Hypnum curvifolium,Least Concern,Curveleaf Hypnum Moss,Great Smoky Mountains,90
Nonvascular Plant,Hypnum cupressiforme var. filiforme,Least Concern,Filiform Hypnum Moss,Yosemite,153
Nonvascular Plant,Hypnum cupressiforme var. filiforme,Least Concern,Filiform Hypnum Moss,Bryce,90
Nonvascular Plant,Hypnum cupressiforme var. filiforme,Least Concern,Filiform Hypnum Moss,Yellowstone,251
Nonvascular Plant,Hypnum cupressiforme var. filiforme,Least Concern,Filiform Hypnum Moss,Great Smoky Mountains,80
Nonvascular Plant,Hypnum cupressiforme,Least Concern,Hypnum Moss,Bryce,106
Nonvascular Plant,Hypnum cupressiforme,Least Concern,Hypnum Moss,Yosemite,174
Nonvascular Plant,Hypnum cupressiforme,Least Concern,Hypnum Moss,Great Smoky Mountains,48
Nonvascular Plant,Hypnum cupressiforme,Least Concern,Hypnum Moss,Yellowstone,228
Nonvascular Plant,Homomallium adnatum,Least Concern,Homomallium Moss,Bryce,90
Nonvascular Plant,Homomallium adnatum,Least Concern,Homomallium Moss,Great Smoky Mountains,63
Nonvascular Plant,Homomallium adnatum,Least Concern,Homomallium Moss,Yosemite,179
Nonvascular Plant,Homomallium adnatum,Least Concern,Homomallium Moss,Yellowstone,237
Nonvascular Plant,Herzogiella striatella,Least Concern,Herzogiella Moss,Yosemite,154
Nonvascular Plant,Herzogiella striatella,Least Concern,Herzogiella Moss,Great Smoky Mountains,63
Nonvascular Plant,Herzogiella striatella,Least Concern,Herzogiella Moss,Yellowstone,246
Nonvascular Plant,Herzogiella striatella,Least Concern,Herzogiella Moss,Bryce,88
Nonvascular Plant,Ctenidium molluscum,Least Concern,Mollusc Ctenidium Moss,Great Smoky Mountains,52
Nonvascular Plant,Ctenidium molluscum,Least Concern,Mollusc Ctenidium Moss,Yellowstone,260
Nonvascular Plant,Ctenidium molluscum,Least Concern,Mollusc Ctenidium Moss,Yosemite,151
Nonvascular Plant,Ctenidium molluscum,Least Concern,Mollusc Ctenidium Moss,Bryce,142
Nonvascular Plant,Ctenidium malacodes,Least Concern,Ctenidium Moss,Yosemite,149
Nonvascular Plant,Ctenidium malacodes,Least Concern,Ctenidium Moss,Yellowstone,274
Nonvascular Plant,Ctenidium malacodes,Least Concern,Ctenidium Moss,Bryce,58
Nonvascular Plant,Ctenidium malacodes,Least Concern,Ctenidium Moss,Great Smoky Mountains,98
Nonvascular Plant,Eurhynchium pulchellum,Least Concern,Eurhynchium Moss,Yosemite,158
Nonvascular Plant,Eurhynchium pulchellum,Least Concern,Eurhynchium Moss,Great Smoky Mountains,90
Nonvascular Plant,Eurhynchium pulchellum,Least Concern,Eurhynchium Moss,Yellowstone,259
Nonvascular Plant,Eurhynchium pulchellum,Least Concern,Eurhynchium Moss,Bryce,102
Nonvascular Plant,Callicladium haldanianum,Least Concern,Callicladium Moss,Bryce,86
Nonvascular Plant,Callicladium haldanianum,Least Concern,Callicladium Moss,Yellowstone,204
Nonvascular Plant,Callicladium haldanianum,Least Concern,Callicladium Moss,Yosemite,147
Nonvascular Plant,Callicladium haldanianum,Least Concern,Callicladium Moss,Great Smoky Mountains,89
Nonvascular Plant,Rhytidiadelphus squarrosus,Least Concern,Square Goose Neck Moss,Bryce,132
Nonvascular Plant,Rhytidiadelphus squarrosus,Least Concern,Square Goose Neck Moss,Great Smoky Mountains,50
Nonvascular Plant,Rhytidiadelphus squarrosus,Least Concern,Square Goose Neck Moss,Yellowstone,263
Nonvascular Plant,Rhytidiadelphus squarrosus,Least Concern,Square Goose Neck Moss,Yosemite,142
Nonvascular Plant,Pterigynandrum sharpii,Least Concern,Mount Leconte Moss,Yosemite,152
Nonvascular Plant,Pterigynandrum sharpii,Least Concern,Mount Leconte Moss,Yellowstone,212
Nonvascular Plant,Pterigynandrum sharpii,Least Concern,Mount Leconte Moss,Bryce,124
Nonvascular Plant,Pterigynandrum sharpii,Least Concern,Mount Leconte Moss,Great Smoky Mountains,65
Nonvascular Plant,Pleurozium schreberi,Least Concern,Schreber's Big Red Stem Moss,Bryce,81
Nonvascular Plant,Pleurozium schreberi,Least Concern,Schreber's Big Red Stem Moss,Yellowstone,270
Nonvascular Plant,Pleurozium schreberi,Least Concern,Schreber's Big Red Stem Moss,Yosemite,132
Nonvascular Plant,Pleurozium schreberi,Least Concern,Schreber's Big Red Stem Moss,Great Smoky Mountains,121
Nonvascular Plant,Loeskeobryum brevirostre,Least Concern,Loeskeobryum Moss,Bryce,87
Nonvascular Plant,Loeskeobryum brevirostre,Least Concern,Loeskeobryum Moss,Yellowstone,240
Nonvascular Plant,Loeskeobryum brevirostre,Least Concern,Loeskeobryum Moss,Great Smoky Mountains,69
Nonvascular Plant,Loeskeobryum brevirostre,Least Concern,Loeskeobryum Moss,Yosemite,126
Nonvascular Plant,Hylocomium splendens,Least Concern,Splendid Feather Moss,Yosemite,144
Nonvascular Plant,Hylocomium splendens,Least Concern,Splendid Feather Moss,Great Smoky Mountains,63
Nonvascular Plant,Hylocomium splendens,Least Concern,Splendid Feather Moss,Yellowstone,236
